Distance from Center (cmd=annotatePeaks.pl ../txt/PDXConsensus.txt hg19 -size 6000 -hist 25 -d PDX01 PDX03 PDX04 PDX05)	PDX01 Coverage	PDX01 + Tags	PDX01 - Tags	PDX03 Coverage	PDX03 + Tags	PDX03 - Tags	PDX04 Coverage	PDX04 + Tags	PDX04 - Tags	PDX05 Coverage	PDX05 + Tags	PDX05 - Tags
425	1.04759968581065	0.00398384697130711	0.00560170031880975	0.619553666312434	0.00212752391073327	0.00238044633368757	0.544859474981348	0.00235281615302869	0.00321360255047821	0.628118391010198	0.00259978746014877	0.00225377258235919
450	0.998401330684284	0.00377810839532411	0.00477874601487777	0.617428267800213	0.00249946865037195	0.00275239107332625	0.560121645148893	0.00263974495217853	0.00091817215727949	0.640155301396241	0.00227247608926673	0.00294580233793836
475	0.971362565263594	0.00353496280552602	0.00427375132837405	0.612823237690401	0.00279702444208289	0.00258873538788523	0.573857598299683	0.00200850159404888	0.00195111583421892	0.608211193064048	0.00230988310308182	0.00297853347502656
500	0.974818648061727	0.00411477151965992	0.00425504782146651	0.622387530995396	0.00249946865037195	0.00249946865037195	0.596750853551	0.00154941551540914	0.00241020191285866	0.595942803632119	0.0024875664187035	0.00255302869287991
525	0.98234071062237	0.00397449521785334	0.00386227417640806	0.617428267800213	0.00221679064824655	0.00249946865037195	0.541807040947839	0.000975557917109458	0.00177895855472901	0.573605075704172	0.00248289054197662	0.00225377258235919
550	1.05186896456129	0.0053492029755579	0.00399319872476088	0.654976974849452	0.00303506907545165	0.00235069075451648	0.561647862165647	0.00298405951115834	0.00223804463336876	0.5866836417967	0.00264187035069075	0.00229117959617428
575	1.1309522709421	0.00616280552603611	0.00411477151965992	0.701735742118315	0.0035557917109458	0.00261849096705633	0.534175955864067	0.00235281615302869	0.00355791710945802	0.642585831378039	0.0035443145589798	0.00192646121147715
600	1.19885413297602	0.00496578108395322	0.00383421891604675	0.740347148423663	0.0035557917109458	0.00264824654622742	0.61048680670179	0.00304144527098831	0.00373007438894793	0.702075946170602	0.00353963868225292	0.00238937300743889
625	1.26980547983182	0.00538660998937299	0.0044981934112646	0.777541622387532	0.00331774707757704	0.00260361317747078	0.61048680670179	0.00304144527098831	0.00114771519659936	0.745015309182355	0.0033058448459086	0.00200595111583422
650	1.29887723513376	0.00483485653560041	0.00525568544102017	0.790648246546228	0.0027672688629118	0.0030499468650372	0.673061704388723	0.00229543039319873	0.00137725823591923	0.777538115129262	0.00284760892667375	0.00264654622741764
